n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61324A;Passais Villages | Place des Justes ; Place des Justes 61350 Passais Villages;;-0.757240;48.518100;2;FR*S61*E61324A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61325A;Belforêt-en-Perche | Rue de la Juiverie ; Rue de la Juiverie 61360 Belforêt-en-Perche;;0.445687;48.391056;2;FR*S61*E61325A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61325A;Belforêt-en-Perche | Rue de la Juiverie ; Rue de la Juiverie 61360 Belforêt-en-Perche;;0.445687;48.391056;2;FR*S61*E61325A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61327A;Pervenchères | Le Bourg ; Le Bourg 61360 Pervenchères;;0.424508;48.438510;2;FR*S61*E61327A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61327A;Pervenchères | Le Bourg ; Le Bourg 61360 Pervenchères;;0.424508;48.438510;2;FR*S61*E61327A11;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61328A;Le Pin-au-Haras | Le Haras du Pin ; Le Haras du Pin 61310 Le Pin-au-Haras;;0.146003;48.739780;2;FR*S61*E61328A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61328A;Le Pin-au-Haras | Le Haras du Pin ; Le Haras du Pin 61310 Le Pin-au-Haras;;0.146003;48.739780;2;FR*S61*E61328A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61339A;Putanges-le-Lac | Place de l'Hotel de Ville ; Place de l'Hotel de Ville 61210 Putanges-le-Lac;;-0.244639;48.763992;2;FR*S61*E61339A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61339A;Putanges-le-Lac | Place de l'Hotel de Ville ; Place de l'Hotel de Ville 61210 Putanges-le-Lac;;-0.244639;48.763992;2;FR*S61*E61339A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61342A;Rai | Rue Pierre Quentin ; Rue Pierre Quentin 61270 Rai;;0.584505;48.753590;2;FR*S61*E61342A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61342A;Rai | Rue Pierre Quentin ; Rue Pierre Quentin 61270 Rai;;0.584505;48.753590;2;FR*S61*E61342A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61344A;Rânes | Rue du Parc ; Rue du Parc 61150 Rânes;;-0.212556;48.639767;2;FR*S61*E61344A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61344A;Rânes | Rue du Parc ; Rue du Parc 61150 Rânes;;-0.212556;48.639767;2;FR*S61*E61344A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61345A;Rémalard en Perche | Place du Champ de Foire ; Place du Champ de Foire 61110 Rémalard en Perche;;0.774286;48.430058;2;FR*S61*E61345A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61345A;Rémalard en Perche | Place du Champ de Foire ; Place du Champ de Foire 61110 Rémalard en Perche;;0.774286;48.430058;2;FR*S61*E61345A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61372A;Saint-Céneri-le-Gérei | Le Bourg ; Le Bourg 61250 Saint-Céneri-le-Gérei;;-0.053907;48.379402;2;FR*S61*E61372A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61372A;Saint-Céneri-le-Gérei | Le Bourg ; Le Bourg 61250 Saint-Céneri-le-Gérei;;-0.053907;48.379402;2;FR*S61*E61372A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61382A;Saint-Denis-sur-Sarthon | Résidence du Parc ; Résidence du Parc 61420 Saint-Denis-sur-Sarthon;;-0.050594;48.456802;2;FR*S61*E61382A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61382A;Saint-Denis-sur-Sarthon | Résidence du Parc ; Résidence du Parc 61420 Saint-Denis-sur-Sarthon;;-0.050594;48.456802;2;FR*S61*E61382A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61386A;Saint-Evroult-Notre-Dame-du-Bois | Rue Principale ; Rue Principale 61550 Saint-Evroult-Notre-Dame-du-Bois;;0.465261;48.791560;2;FR*S61*E61386A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61386A;Saint-Evroult-Notre-Dame-du-Bois | Rue Principale ; Rue Principale 61550 Saint-Evroult-Notre-Dame-du-Bois;;0.465261;48.791560;2;FR*S61*E61386A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61394A;Saint-Germain-de-la-Coudre | Place Pierre Veau 14;14 Place Pierre Veau 61130 Saint-Germain-de-la-Coudre;;0.605269;48.280617;2;FR*S61*E61394A12;22.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61394A;Saint-Germain-de-la-Coudre | Place Pierre Veau 14;14 Place Pierre Veau 61130 Saint-Germain-de-la-Coudre;;0.605269;48.280617;2;FR*S61*E61394A11;22.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61397A;Saint-Germain-du-Corbéis | Rue du Général Leclerc ; Rue du Général Leclerc 61000 Saint-Germain-du-Corbéis;;0.065382;48.422783;2;FR*S61*E61397A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61397A;Saint-Germain-du-Corbéis | Rue du Général Leclerc ; Rue du Général Leclerc 61000 Saint-Germain-du-Corbéis;;0.065382;48.422783;2;FR*S61*E61397A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61397B;Saint-Germain-du-Corbéis | Route de Fresnay 26;26 Route de Fresnay 61000 Saint-Germain-du-Corbéis;;0.077336;48.419330;2;FR*S61*E61397B*2;22.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61397B;Saint-Germain-du-Corbéis | Route de Fresnay 26;26 Route de Fresnay 61000 Saint-Germain-du-Corbéis;;0.077336;48.419330;2;FR*S61*E61397B*1;22.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61407A;Saint-Fraimbault | Place de l'Église ; Place de l'Église 61350 Saint-Fraimbault;;-0.698573;48.486850;2;FR*S61*E61407A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61407A;Saint-Fraimbault | Place de l'Église ; Place de l'Église 61350 Saint-Fraimbault;;-0.698573;48.486850;2;FR*S61*E61407A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61429A;Charencey | Rue de Paris ; Rue de Paris 61190 Charencey;;0.757637;48.648975;2;FR*S61*E61429A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61429A;Charencey | Rue de Paris ; Rue de Paris 61190 Charencey;;0.757637;48.648975;2;FR*S61*E61429A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61442A;Les Aspres | Rue du 1er Octobre 1959 ; Rue du 1er Octobre 1959 61270 Les Aspres;;0.601499;48.689285;2;FR*S61*E61442A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61442A;Les Aspres | Rue du 1er Octobre 1959 ; Rue du 1er Octobre 1959 61270 Les Aspres;;0.601499;48.689285;2;FR*S61*E61442A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61451A;Sainte-Gauburge-Sainte-Colombe | Rue de l'Ancienne Église ; Rue de l'Ancienne Église 61370 Sainte-Gauburge-Sainte-Colombe;;0.431211;48.714596;2;FR*S61*E61451A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61451A;Sainte-Gauburge-Sainte-Colombe | Rue de l'Ancienne Église ; Rue de l'Ancienne Église 61370 Sainte-Gauburge-Sainte-Colombe;;0.431211;48.714596;2;FR*S61*E61451A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61456A;Saint-Sulpice-sur-Risle | Rue d'Anglure ; Rue d'Anglure 61300 Saint-Sulpice-sur-Risle;;0.639960;48.761320;2;FR*S61*E61456A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61456A;Saint-Sulpice-sur-Risle | Rue d'Anglure ; Rue d'Anglure 61300 Saint-Sulpice-sur-Risle;;0.639960;48.761320;2;FR*S61*E61456A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61457A;Saint-Symphorien-des-Bruyères | Rue de St Evroult 3;3 Rue de St Evroult 61300 Saint-Symphorien-des-Bruyères;;0.583469;48.788227;2;FR*S61*E61457A11;22.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61457A;Saint-Symphorien-des-Bruyères | Rue de St Evroult 3;3 Rue de St Evroult 61300 Saint-Symphorien-des-Bruyères;;0.583469;48.788227;2;FR*S61*E61457A12;22.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61460A;Sap-en-Auge | Place du Marché ; Place du Marché 61470 Sap-en-Auge;;0.338450;48.893974;2;FR*S61*E61460A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61460A;Sap-en-Auge | Place du Marché ; Place du Marché 61470 Sap-en-Auge;;0.338450;48.893974;2;FR*S61*E61460A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61463A;Les Monts d'Andaine | Lotissement les Fontainettes ; Lotissement les Fontainettes 61600 Les Monts d'Andaine;;-0.416713;48.621998;2;FR*S61*E61463A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61463A;Les Monts d'Andaine | Lotissement les Fontainettes ; Lotissement les Fontainettes 61600 Les Monts d'Andaine;;-0.416713;48.621998;2;FR*S61*E61463A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61464A;Sées | Place de la 2ème DB ; Place de la 2ème DB 61500 Sées;;0.171280;48.607536;2;FR*S61*E61464A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61464A;Sées | Place de la 2ème DB ; Place de la 2ème DB 61500 Sées;;0.171280;48.607536;2;FR*S61*E61464A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61464B;Sées | Rue Edouard Paysant ; Rue Edouard Paysant 61500 Sées;;0.167383;48.600160;4;FR*S61*E61464B15;2.300;EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61464B;Sées | Rue Edouard Paysant ; Rue Edouard Paysant 61500 Sées;;0.167383;48.600160;4;FR*S61*E61464B11;22.000;T2 câble attaché;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61464B;Sées | Rue Edouard Paysant ; Rue Edouard Paysant 61500 Sées;;0.167383;48.600160;4;FR*S61*E61464B14;60.000;23;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61464B;Sées | Rue Edouard Paysant ; Rue Edouard Paysant 61500 Sées;;0.167383;48.600160;4;FR*S61*E61464B13;60.000;22;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61475A;Soligny-la-Trappe | D251 ; D251 61380 Soligny-la-Trappe;;0.573477;48.635742;2;FR*S61*E61475A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61475A;Soligny-la-Trappe | D251 ; D251 61380 Soligny-la-Trappe;;0.573477;48.635742;2;FR*S61*E61475A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61483A;Bagnoles de l'Orne Normandie | Avenue du Maréchal de Tesse ; Avenue du Maréchal de Tesse 61140 Bagnoles de l'Orne Normandie;;-0.424187;48.550327;2;FR*S61*E61483A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61483A;Bagnoles de l'Orne Normandie | Avenue du Maréchal de Tesse ; Avenue du Maréchal de Tesse 61140 Bagnoles de l'Orne Normandie;;-0.424187;48.550327;2;FR*S61*E61483A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61483B;Bagnoles de l'Orne Normandie | Avenue de La Ferté-Macé ; Avenue de La Ferté-Macé 61140 Bagnoles de l'Orne Normandie;;-0.410690;48.556680;2;FR*S61*E61483B11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61483B;Bagnoles de l'Orne Normandie | Avenue de La Ferté-Macé ; Avenue de La Ferté-Macé 61140 Bagnoles de l'Orne Normandie;;-0.410690;48.556680;2;FR*S61*E61483B12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61484A;Val-au-Perche | Place de la Mairie ; Place de la Mairie 61260 Val-au-Perche;;0.690297;48.264812;2;FR*S61*E61484A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61484A;Val-au-Perche | Place de la Mairie ; Place de la Mairie 61260 Val-au-Perche;;0.690297;48.264812;2;FR*S61*E61484A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61491A;Tourouvre au Perche | Place Saint-Laurent en l'Île d'Orle ; Place Saint-Laurent en l'Île d'Orle 61190 Tourouvre au Perche;;0.652005;48.590885;2;FR*S61*E61491A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61491A;Tourouvre au Perche | Place Saint-Laurent en l'Île d'Orle ; Place Saint-Laurent en l'Île d'Orle 61190 Tourouvre au Perche;;0.652005;48.590885;2;FR*S61*E61491A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61491B;Tourouvre au Perche | Rue Charles de Gaulle ; Rue Charles de Gaulle 61190 Tourouvre au Perche;;0.646968;48.586845;4;FR*S61*E61491B12;60.000;22;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61491B;Tourouvre au Perche | Rue Charles de Gaulle ; Rue Charles de Gaulle 61190 Tourouvre au Perche;;0.646968;48.586845;4;FR*S61*E61491B13;60.000;23;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61491B;Tourouvre au Perche | Rue Charles de Gaulle ; Rue Charles de Gaulle 61190 Tourouvre au Perche;;0.646968;48.586845;4;FR*S61*E61491B14;2.300;EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61491B;Tourouvre au Perche | Rue Charles de Gaulle ; Rue Charles de Gaulle 61190 Tourouvre au Perche;;0.646968;48.586845;4;FR*S61*E61491B11;22.000;T2 câble attaché;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61494A;Trun | Place Charles de Gaulle ; Place Charles de Gaulle 61160 Trun;;0.033124;48.842910;2;FR*S61*E61494A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61494A;Trun | Place Charles de Gaulle ; Place Charles de Gaulle 61160 Trun;;0.033124;48.842910;2;FR*S61*E61494A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61497A;Valframbert | Rue de Gatel 8;8 Rue de Gatel 61250 Valframbert;;0.098126;48.449690;4;FR*S61*E61497A12;60.000;22;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61497A;Valframbert | Rue de Gatel 8;8 Rue de Gatel 61250 Valframbert;;0.098126;48.449690;4;FR*S61*E61497A11;22.000;T2 câble attaché;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61497A;Valframbert | Rue de Gatel 8;8 Rue de Gatel 61250 Valframbert;;0.098126;48.449690;4;FR*S61*E61497A14;2.300;EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61497A;Valframbert | Rue de Gatel 8;8 Rue de Gatel 61250 Valframbert;;0.098126;48.449690;4;FR*S61*E61497A13;60.000;23;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61508A;Vimoutiers | Rue des Combattants d'Afrique du Nord ; Rue des Combattants d'Afrique du Nord 61120 Vimoutiers;;0.199970;48.927586;2;FR*S61*E61508A12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61508A;Vimoutiers | Rue des Combattants d'Afrique du Nord ; Rue des Combattants d'Afrique du Nord 61120 Vimoutiers;;0.199970;48.927586;2;FR*S61*E61508A11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61508B;Vimoutiers | Rue Eugène Laniel ; Rue Eugène Laniel 61120 Vimoutiers;;0.196445;48.927917;2;FR*S61*E61508B12;18.000;T3-EF;Payant;24/24 7/7;;2020/07/10
Syndicat de l'Énergie de l'Orne (TE61);Syndicat de l'Énergie de l'Orne (TE61) | FR*S61;Te61;FR*S61*P61508B;Vimoutiers | Rue Eugène Laniel ; Rue Eugène Laniel 61120 Vimoutiers;;0.196445;48.927917;2;FR*S61*E61508B11;18.000;T2-EF;Payant;24/24 7/7;;2020/07/10
